RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
395029,593,"Rochelle, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134314,134006,133662,132872,131948,130916,129754,128429,127121,126038,125323,124694,124217,123830,123703,123577,123517,123330,123267,122987,122653,122182,121787,121285,120723,120237,119708,119268,119036,119023,118973,118597,118192,117739,117392,117116,116991,116897,116933,116942,116923,116800,116733,116536,116676,116777,116971,116893,116814,116892,117005,117141,117175,117437,117820,118200,118338,118431,118671,118926,119229,119628,120141,120955,121764,122464,122940,123241,123487,123559,123588,123706,123824,123937,124096,124314,124590,124686,124828,124862,124939,124809,124589,124520,124630,124998,125338,125726,126080,126381,126582,126834,126913,126952,126855,126972,127282,127637,127975,128222,128461,128808,129267,129842,130303,130704,131070,131445,131750,132049,132346,132610,132766,132820,132938,133172,133490,133634,133826,134012,134379,134770,135238,135699,136051,136359,136705,137134,137567,137848,137691,137483,137366,137576,137776,137967,137651,137284,136976,137021,137110,137243,138108,139000,140790,142387,144257,145477,147973,150115,152936,155302,158019,160871,163761,167032,169482,170536,172830,175128,177470,178033,179497,180804
395091,594,"Shelbyville, TN",msa,TN,99199,99379,99360,99464,99515,99738,100067,100508,100924,101295,101746,102159,102948,103415,103998,104205,104509,104901,105153,105585,105796,106180,106282,106498,106642,106889,107019,107112,107307,107638,108086,108540,108997,109439,109473,109822,109720,109941,109937,110484,110925,111188,111307,111398,111242,110918,110590,110307,110285,110380,110695,110959,111052,111089,111561,112221,113144,113628,114266,114813,114250,115198,116299,118289,118586,118828,119345,120098,120677,121397,122244,123327,124320,123056,121549,120017,122601,123316,126081,126779,129562,130111,130675,131087,131716,132095,132681,133099,133653,133682,133418,133277,131647,129864,127603,127134,126096,125437,124527,124422,124105,124030,123840,123676,123344,123229,123191,122946,122689,122585,122524,122332,121782,121233,120542,119852,119147,118618,118157,117724,117390,117264,117235,117210,117090,117087,117037,116950,116753,116513,116166,115655,115211,114821,114406,114020,113614,113514,113311,113248,113195,113240,113158,112918,112783,112853,112963,112970,112853,112892,112826,112822,112785,112950,113152,113272,113410,113579,113767,113945,114002,114213,114305,114513,114615,114904,115211,115541,115822,116218,116645,117109,117420,117860,118285,118754,119119,119532,119973,120338,120687,121095,121548,122004,122409,122905,123419,123951,124499,125087,125757,126406,127182,127907,128710,129379,129907,130341,130776,131397,132064,132817,133584,134283,135124,135954,136946,137836,138798,139741,140656,141554,142571,143615,,,,,160405,161814,163725,165612,167652,168607,169456,169495,169739,170425,171542,172568,173594,174570,175577,175713,175943,176863,178536,180536,182492,183487,184384,185751,187107,189602,190669,192108,192478,193346,194237,194824,195911,198072,201016,203281,204904,206450,209698,213713,217704,221069,227474,233232,239548,242848,252534,260998,266771,268290,272017,278599,282928,285355
394819,595,"Malone, NY",msa,NY,51799,52318,52557,53201,53534,53912,54243,54581,54943,55251,55729,56226,56893,57319,57704,57991,58294,58476,58565,58680,58866,59131,59549,59969,60483,61053,61797,62542,63119,63665,64065,64393,64654,64957,65347,65761,66268,66822,67346,67854,68254,68594,68777,69357,70201,71274,71838,72229,72575,73292,74035,74812,75864,77046,78154,78649,79114,79609,80407,81149,81922,82748,83648,84616,85545,86474,87275,87932,88630,89240,89838,90266,90806,91167,91498,91593,91613,91486,91236,91349,91494,91885,92069,92341,92451,92473,92494,92560,92468,92116,91607,91479,91469,91590,91589,91652,91755,91725,91581,91170,90810,90351,89810,89268,88767,88421,88012,87653,87335,87095,86831,86576,86263,85933,85533,85028,84374,83765,83333,83187,83106,83084,83049,83100,83131,83267,83389,83504,83547,83478,83379,83053,82725,82362,82124,81942,81867,81830,81855,81809,82224,82681,83263,83356,83388,83333,83363,83393,83445,83492,83521,83570,83575,83599,83677,83793,83923,83993,84087,84235,84517,84843,85234,85508,85703,85757,85710,85708,85762,86030,86386,86855,87301,87854,88477,89090,89431,89600,89726,89963,90188,90369,90569,90917,91389,91885,92314,92605,92824,92985,93429,93905,94427,94841,95248,95698,96118,96633,97187,97753,98284,98743,99143,99513,99887,100289,100662,101109,101539,102169,102772,103446,104016,104500,104998,105563,106225,106862,107402,107964,108461,108876,109298,109720,110116,110454,110786,111285,111796,112343,112866,113370,113808,114171,114531,114945,115289,115638,116217,116882,117466,,117320,117194,117304,117536,117922,117956,118020,118074,118875,119735,121368,123029,124903,126132,126949,127583,128216,129147,130053,130847,131557,134278,136863,139035,139226,139533,140094,141177,142282,143594
394963,596,"Paris, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76159,76027,76090,76059,75998,75811,75559,75412,75087,74954,74848,74931,74974,74955,75132,75163,75134,74879,74553,74315,74120,74064,73966,73798,73678,73620,73706,73752,73768,73724,73701,73727,73838,73956,74114,74087,74151,74202,74520,74823,75117,75266,75286,75355,75443,75765,76151,76603,76982,77271,77638,78029,78430,78700,79040,79398,79876,80336,80980,81573,82255,82866,83468,83996,84380,84693,84944,85210,85586,86023,86454,86833,87098,87359,87771,88292,88833,88923,88920,89104,89604,90150,90553,90911,91312,91756,92268,92693,93064,93431,93944,94535,95179,95871,96667,97542,98228,98877,99332,99726,99972,100202,100594,100954,101450,101873,103026,104043,105177,105622,106142,106528,106721,106942,107262,107764,108196,108497,108746,109025,109344,109718,110045,110408,110824,111402,112074,112715,113158,113388,113612,113492,113484,113398,113573,113801,114155,114545,115050,115575,116605,117468,,121859,124280,125690,128363,131166,133945,135585,137194,138490,139651,143124,146700,150650,152097,153716,154595,157143,159607,162518
395008,597,"Pullman, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192451,193764,194411,195813,196529,197549,198699,200113,201731,202830,203586,203843,204026,204087,203588,203483,203300,203516,203489,203597,203883,203782,203036,202022,200936,200508,199160,198080,196291,195049,193614,192451,191377,190299,188900,187110,185075,183222,181294,179699,177921,176924,175927,175506,175008,174575,174080,173395,172865,172553,172059,171498,,160612,155083,,154035,154089,153918,152828,151934,151460,151420,151356,152203,152933,153617,153187,152681,152357,152998,153906,155028,155765,156494,157183,157767,158432,159167,160401,162365,164353,166096,167274,168493,169651,170754,171804,173022,174139,175265,176318,177134,177997,179086,180508,181880,182914,183870,184682,185641,186630,187855,189179,190622,192023,193530,194972,196402,197619,199016,200483,202162,203725,205549,207362,209179,210945,212584,214305,215980,217581,219347,221051,223092,224973,227068,229349,231372,233254,234931,236896,238808,240612,242439,244322,246461,248815,251370,253838,255722,257063,258354,259902,261714,262830,263570,264088,265186,266601,268101,269432,270428,271329,272258,273445,274579,275630,276939,278488,280176,281581,281835,282154,282063,282461,282539,283098,283971,285133,286249,287703,289218,290885,293149,295175,,306722,313674,318163,322474,327433,331910,336441,341215,346317,350120,355521,360305,363833,364823,366001,368372,374212,380212,386140
394838,598,"Mason City, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102250,102446,102258,101917,101420,101097,100848,100576,100384,100353,100373,100605,100952,101408,101498,101463,100799,100669,100517,100817,100697,100519,100394,100138,99998,99990,99971,99951,99851,99950,99989,99932,99960,100027,100186,100197,100173,100226,100195,100040,99877,99846,99861,99744,99696,99855,100120,100363,100532,100740,100801,100792,100726,100735,100782,100824,100930,101165,101465,101796,102130,102577,102993,103368,103585,103858,103996,104092,104018,104053,104185,104537,104828,105071,105164,105308,105378,105455,105568,105826,106370,107002,107479,107803,108204,108601,109057,109318,109674,109757,109767,109696,109885,110092,110387,110953,111663,112396,112788,113106,113417,113626,113890,114160,114406,114682,114914,115890,116753,117717,118080,118463,118738,118888,119101,119339,119700,119999,120307,120530,120816,121002,121279,121501,121877,122209,122661,123145,123705,124029,124276,124346,124420,124436,124562,124669,124846,125061,125129,125233,125404,126051,126684,,129580,131151,132218,133210,134392,135374,136437,137629,138508,139251,140963,142779,144583,145023,145549,145895,146850,147808,149056
394567,599,"Ellensburg, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254548,253789,253134,250615,248266,244783,242316,239727,238292,237066,235945,232923,229934,227072,226553,225728,225068,224026,223123,221979,220725,219527,217917,216254,214590,213487,212435,210956,209821,208642,208149,207285,206790,206397,206152,206137,206211,206287,206336,206099,206192,206127,206652,206841,207271,207608,208169,209225,210506,211919,213207,214193,215456,216372,217541,218415,219430,220410,221572,222904,224709,226529,228296,229651,230950,232210,233422,234426,235280,236063,237044,238509,240031,241553,242941,244536,246336,247956,249577,250996,252529,254076,255853,258075,260328,262462,264332,266187,268267,270123,271968,273590,275239,276918,278745,281067,283257,285665,287938,290425,292854,295105,,295262,,,300735,306556,306445,306072,305564,308556,311596,313869,316752,319014,321798,322884,324438,325612,327574,329361,331353,332745,334087,335605,337520,339460,341673,343271,343296,342749,342819,343778,344762,345280,346598,347982,349907,352015,354852,357400,361481,368601,376867,385824,394328,406596,421907,433842,444844,453157,463580,474381,487566,499029,509008,517098,527001,536637,537432,539144,542723,554953
394903,600,"Natchez, MS",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81347,81582,81697,81931,81996,82016,82030,82154,82244,82272,82427,82573,82537,82252,82167,82109,82030,82054,82225,82505,82176,81836,81595,81487,81479,81557,81904,81929,81687,81379,81220,80848,80247,79842,79781,79897,80136,80276,80596,80695,80936,81052,81119,80821,80811,81112,81826,82428,82781,82943,83137,83245,83363,83318,83726,84261,84850,84932,84940,84813,84932,84957,85225,85579,85852,86125,86095,85627,84862,84096,84117,84221,84454,84365,84335,84375,84285,84220,84027,83958,83834,83795,84026,84325,84630,84809,85177,85708,86236,86724,87046,87490,87827,88218,88512,88833,89180,89479,89640,89853,90053,90442,90524,90570,90536,90775,91138,91637,92336,92633,92973,93053,93455,93756,93912,94332,93703,93137,92243,92312,92070,91805,91334,91226,91121,91081,91002,91218,91334,91621,91836,92107,92271,92303,92488,92564,92670,92903,93142,93521,93794,94144,94209,94308,94720,94386,94180,,93001,93242,94530,95161,95551,95654,95587,95335,95337,95265,95469,95316,95200,94778,94210,95228,97314,99564,100598,100625,100762,100849,101106,101794,102411,103359,104082,105340,106424,108098,109088,110161,110769,111430,111612,111872
394326,601,"Amsterdam, NY",msa,NY,56487,56685,56839,57239,57748,58320,58782,59036,59244,59520,59921,60343,60829,61260,61663,62014,62269,62584,62848,63322,63746,64216,64701,65169,65688,66147,66703,67233,67809,68368,68891,69314,69770,70284,70780,71278,71837,72439,72943,73389,73725,74037,74152,74927,75884,,77716,78282,78760,79594,80299,80944,81939,83083,84383,85118,85764,86255,87151,88054,89056,89925,90808,91682,92589,93480,94314,95155,95896,96677,97303,98004,98642,98969,99169,99133,99223,99186,98977,99166,99410,99926,100218,100567,100878,101002,101032,101022,100815,100487,99865,99749,99720,99950,101030,102000,103119,103047,103061,102638,102148,101524,101047,100712,100398,100001,99396,98872,98520,98313,98067,97747,97367,96982,96393,95777,94870,94215,93792,93807,93824,93836,93847,93964,93940,93995,94051,94086,94003,93886,93770,93535,93190,92863,92552,92311,92341,92516,92780,92753,92715,92654,92632,92511,92330,92178,92114,92051,92038,92017,92069,92180,92363,92578,92609,92595,92539,92644,92758,93001,93314,93676,93938,94060,94186,94307,94390,94437,94461,94747,95084,95556,95947,96398,96963,97398,97729,97977,98195,98471,98567,98762,98954,99283,99695,100052,100357,100590,100866,101082,101334,101523,101776,102033,102435,102848,103232,103629,104091,104611,105130,105536,105869,106127,106478,106881,107296,107843,108364,108928,109385,109839,110261,110629,111027,111447,111940,112505,113042,113465,113884,114203,114460,114566,114759,115043,115440,115800,116264,116690,117144,117362,117565,117731,118034,118415,118848,119205,119722,120217,120820,121024,121305,121544,121921,122219,122589,122691,122845,123152,124189,125279,,128948,130872,132176,133424,134702,135979,137247,138353,139230,139804,142689,145531,148040,148215,148349,148977,150232,151585,152874
394628,602,"Gardnerville Ranchos, NV",msa,NV,205593,206309,207029,208399,209282,209928,210551,211640,213065,214406,215966,217540,219569,221064,222500,223633,225183,226805,228452,229915,231267,232533,233812,235047,236492,238285,240183,241960,243747,245881,248184,249964,251450,252854,254873,256919,259192,261483,263979,266531,269356,272400,275561,278856,282705,287291,292198,297426,302619,309493,316999,325649,334948,345791,353428,,350297,350515,357859,363163,369706,376568,387453,397219,405729,410148,414895,421825,428802,435197,438138,440499,443218,445348,446676,446093,448433,450679,452306,450684,446356,435172,423630,413108,409194,404344,402195,399773,401817,403565,407830,408125,404524,396335,388801,387526,390900,392444,388107,379189,369456,360456,351859,344461,337200,330587,324680,319298,314123,309666,304351,299277,292913,287187,281478,277404,273970,271106,268005,264751,261443,258368,255881,253966,251736,249708,247887,246934,245310,243545,241098,238545,235291,232330,229047,225857,222422,219817,217861,216995,216980,217616,217852,217503,216656,216368,216465,217287,217633,218297,219438,221789,224848,228048,231028,233985,236691,240148,243859,248203,251900,255923,259907,264184,268828,273172,277607,280903,283530,286086,288856,292350,294880,296921,298172,300115,302742,306115,309351,311730,313324,315152,317527,322820,327698,332607,334900,336523,337770,338894,340472,341647,342579,343840,346601,350184,353097,355166,355736,358051,361046,365574,370062,373045,375885,378365,381106,382941,384059,384513,385257,385961,388403,391875,395617,398390,401331,406479,411874,418277,424017,430004,434266,437741,440324,444771,449199,455467,458086,459418,461724,462826,465353,464637,466336,466639,467357,466945,466939,467329,468261,470006,471259,475034,476230,478022,479784,483659,487526,492796,498602,508000,518280,526554,533744,542184,557532,579144,602456,623689,639982,651607,663805,675626,688452,700186,711472,721165,724444,720292,716199,704364
394625,603,"Galesburg, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64019,64039,63848,63371,62689,62035,61547,61076,60715,60366,60247,60177,60169,60173,60123,60020,59901,59781,59799,59741,59717,59546,59612,59712,59876,59905,59776,59577,59265,59099,59067,58872,58735,58655,58784,58916,58945,59026,59066,59106,59037,58977,58996,59067,59300,59549,59852,60045,60221,60429,60584,60735,60854,60997,61136,61483,61820,62214,62394,62645,62890,63216,63589,64010,64412,64737,65045,65286,65505,65705,65884,66099,,65337,64970,65243,65422,65646,65862,66153,66364,66531,66653,66859,67166,67525,67850,68135,68376,68659,68959,69317,69609,69928,70156,70468,70800,71165,71476,71735,71992,72286,72544,72856,73136,73392,73603,73838,74158,74511,74843,75100,75291,75406,75503,75643,75798,75977,76119,76335,76646,77023,77435,77766,78094,78359,78644,78910,79161,79275,79150,79055,79118,79396,79637,79745,79502,79220,78853,78633,78436,78335,78676,79060,80090,81056,82121,82769,83376,84023,84689,85343,85903,86101,86245,86933,87872,89000,89542,90035,90304,91023,91516,92022
394527,604,"Del Rio, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97117,97093,96901,96674,96505,96213,95871,95085,94456,93809,93523,93391,93383,93271,93205,93025,93113,93083,93152,93013,92930,92850,92799,92708,92486,92282,92051,91996,92082,92227,92393,92339,92278,92277,92423,92636,92764,92913,93067,93190,93339,93447,93598,93779,94019,94335,94672,95035,95496,95848,96199,96478,96953,97342,97785,98257,98781,99258,99632,100232,100830,101333,101664,101994,102332,102635,102953,103548,104228,104804,105300,105808,106478,107093,107687,108205,108668,109117,109558,110066,110485,110902,111041,111388,111837,112426,112955,113393,113958,114437,114992,115444,116112,116752,117520,118133,118551,118885,119222,119581,119847,120079,120324,120703,120971,121338,121763,122179,122506,122721,123005,123380,123769,124067,124265,124546,124952,125440,125908,126377,126891,127360,127888,128502,129087,129635,130007,130508,131179,131834,132297,132458,132288,132087,131797,131804,131884,132127,132200,132424,132549,133078,133552,,137737,140209,141524,142755,143960,145318,146723,148127,149146,149943,153001,156110,159838,160960,162271,163089,165599,168062,170450
395144,605,"Tahlequah, OK",msa,OK,71543,71734,71855,72192,72596,73066,73589,73992,74410,74623,74861,75118,75610,76221,76831,77310,77750,78074,78258,78492,78589,78837,78828,78977,79066,79318,79572,79936,80346,80733,80938,81033,81091,81320,81470,81653,81911,82182,82580,82804,83009,83329,83623,84029,84173,84346,84533,84814,85188,85606,86012,86397,86683,86892,86921,87086,87237,87615,87850,88069,88631,88963,89399,89513,89818,90362,90756,91273,91424,91590,91679,91861,92113,92550,93029,93675,94001,94214,94150,94379,94634,95022,95257,95611,95894,96264,96484,96751,96953,97234,97485,97722,97933,98091,98185,98313,98457,98661,,96849,95940,96032,96096,96124,96106,96000,95936,95952,96029,96128,96416,96588,96760,96683,96808,97020,97355,97616,97704,97700,97739,96879,96115,95288,95321,95227,95201,95125,95085,94955,94015,94158,94216,95319,95290,95534,95682,95935,96169,96537,96738,96201,95513,94929,95210,95529,95963,96327,96640,96711,96720,96627,96729,95712,94961,94277,94627,94897,95142,95527,95905,96315,96637,96868,97091,96449,95756,94842,94879,95065,95264,95496,95623,96020,96428,96920,97262,97692,98096,98561,98933,99368,99765,100155,100503,101065,101562,101935,102102,100693,99409,98208,98500,98820,99052,99405,99611,99752,99865,100010,100240,100587,100223,99877,99378,99682,100083,100435,100790,101150,101608,101964,102240,102743,103330,103838,103617,103322,103252,103623,104032,104298,104583,104989,105358,105943,106670,106565,106283,105752,106103,106421,106876,107310,107694,108007,108327,108809,110251,111722,113145,113331,113496,112741,112007,111434,111675,112232,113022,114070,115538,116690,118038,119275,120785,122542,124374,126059,127431,128729,130272,131719,132964,136216,139371,142675,144102,145525,145687,146726,147829,150161
394548,606,"Durant, OK",msa,OK,63213,63460,63529,63673,64023,64555,65111,65314,65532,65818,66237,66656,67121,67509,67832,68115,68304,68583,68807,69159,69481,69830,70109,70293,70458,70696,70871,71200,71337,71551,71653,72032,72346,72703,72855,73026,73060,73212,73389,73672,73875,74150,74366,74661,74812,75026,75229,75476,75884,76249,76674,76910,77106,77312,77514,77965,78375,78849,79094,79240,79485,79945,80559,81045,81332,81677,82052,82444,82754,83079,83391,83714,83953,84291,84714,85139,85464,85651,85934,86296,86759,87200,87608,88003,88394,88689,88940,89092,89383,89741,90125,90349,90443,90573,90791,90979,91095,91103,91191,91402,92113,93002,93818,94664,95442,96158,96443,96542,96543,,,,,88837,89111,89193,89230,89370,89739,90137,90076,88997,87944,87208,87447,88217,89160,90017,90291,90419,90145,89758,89305,89279,89334,89442,89550,89561,89537,89381,89387,89255,89287,89296,89672,90094,90543,90908,91143,91358,91601,91874,92052,92017,92021,92023,92199,92449,92684,92905,92963,93084,93253,93520,93752,93721,93674,93683,94036,94487,94974,95348,95697,95954,96198,96428,96742,96842,96951,97056,97360,97768,98139,98528,98694,98856,99039,99296,99606,99771,99929,100163,100604,101073,101454,101824,102025,102262,102453,102780,103071,103557,103678,103778,103712,104177,104660,105142,105560,105859,106215,106445,106844,107373,107974,108636,109310,109697,110141,110383,110921,111292,111711,112124,112579,113221,113954,114699,115330,115888,116482,116990,117469,117891,118324,118761,119227,119741,,122799,124370,124582,124718,124804,125111,125417,125785,126191,126839,127552,128827,130077,132077,133297,134853,135807,137298,137977,138321,138790,139697,140856,141861,145315,148716,152298,153399,154317,155082,157502,160232,162829
753911,607,"Ozark, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69475,69602,69682,69786,69824,69811,69843,69952,70130,70272,70346,70386,70569,70716,70952,71183,71493,71737,71891,72155,72485,72896,73253,73762,74326,74998,75536,76082,76555,76987,77353,77767,78287,78913,79516,80031,80532,81005,81520,81989,82386,82802,83158,83599,83895,84174,84353,84797,85270,85782,85977,86187,86255,86481,86600,86900,87177,87540,87810,87970,88047,88048,88060,88101,88103,88061,88317,88625,89262,89491,89642,89490,89359,88973,88492,88070,87816,87758,87357,87001,86447,86102,85505,84950,84534,84460,84451,84335,84172,83886,83700,83453,83384,83237,83109,82731,82311,81984,81910,81926,81973,82006,82243,82454,82564,82629,83073,83381,83579,83445,83512,83534,83560,83573,83198,82929,82635,82516,82131,81853,81753,82148,82168,82097,81697,81590,,,89247,89020,88760,88393,87984,86922,86113,85694,86051,86389,86652,86490,86277,86178,86495,86846,87183,87149,87211,87247,87227,87246,87153,86983,86755,86465,86816,87282,87727,88074,88297,88743,89019,88707,88248,87991,88232,88528,88494,88443,88496,88658,88830,89063,89332,89592,89696,89811,90008,90336,90430,90722,91141,91758,92393,92781,93065,93242,93455,93603,93747,94006,94313,94663,95000,95414,95693,95885,96056,96227,96297,96494,96910,97395,97598,97782,98012,98414,99010,99523,100173,100550,100913,100999,101335,101767,,104373,105858,106726,107691,108548,109138,109884,110388,111021,111180,113312,115365,118336,119516,120884,121509,122551,123546,124621
394431,608,"Cadillac, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101860,100739,100586,99622,98453,96430,94970,94930,95439,95600,94842,94410,93748,92969,91815,90775,89572,88036,86914,86664,87054,87383,87709,88168,86673,84574,82117,81209,80339,79024,78501,78472,78916,79046,79212,79522,79932,81437,83034,84291,83942,82905,82210,82237,82028,81613,81117,81724,82470,82871,83101,83270,83301,83095,83081,83633,84597,85468,86286,87050,87443,87297,87085,87207,87652,87846,88066,88595,89390,90253,90976,91669,92618,93518,94139,94326,94519,94822,95157,95416,95663,95753,95831,95423,95618,95785,96444,96659,96640,96802,96764,97074,97388,97999,98478,98905,99549,100177,100795,101134,101638,102138,102623,103098,103708,104298,104827,105161,105791,106281,106878,107334,107980,108626,109285,110059,111102,112440,113694,114696,115624,116551,117413,118135,119014,119865,120779,121583,122805,123498,124164,124392,125038,125569,126191,126774,127311,127599,127786,127027,126495,125969,126060,126057,126154,126633,127072,127629,129088,129810,131086,132172,134412,136872,139475,142318,144641,146637,148534,150187,151386,153754,156052,157628,157623,157631,158403,159986,161577,163293
394478,609,"Clovis, NM",msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143626,143856,144077,144457,144953,145328,145899,146294,146883,147705,148566,149479,150116,150718,151144,151306,151493,151845,152428,153063,153851,154744,156032,157123,159859,162325,164999,166135,167405,168742,169857,171170,172122,172964,173506,177694,181912,186562,187638,188707,189174,190672,192232,193937
