RegionID,SizeRank,RegionName,RegionType,StateName,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
394745,721,"Kill Devil Hills, NC",msa,NC,428333,428333,428333,429000,436000,442167,442167,430333,417833,412333,412500,410833,408333,407000,408333,413333,419633,424933,426600,424967,425417,430383,438383,446300,452667,456000,455967,455967,461267,467933,476433,484467,494483,511983,520650,520667,511667,513000,513000,524667,541667,574967,586600,584933,568300,559833,557983,582983,614483,641333,643167,651833,676833,693250,684883,664883,655783
394801,722,"Logansport, IN",msa,IN,78900,77267,78117,78650,83617,86633,89433,90133,91867,92150,89783,86883,85967,89333,94300,97467,99950,99950,103783,106300,111317,111650,111650,108167,104167,97467,92600,90250,90600,93383,98400,106417,112000,117983,121317,125983,126333,122483,119483,104450,109633,110433,122100,114067,103233,93233,94900,103250,113250,116617,118267,119967,126300,129650,132950,132950,132117
395072,723,"Scottsbluff, NE",msa,NE,159050,160133,165167,167083,166300,167633,166133,167800,168100,168267,165800,162167,162133,161217,162850,163550,173600,177867,179450,172467,168567,167950,167967,170633,173900,177467,179633,182550,188983,194150,194417,191083,188417,183667,177300,171050,170200,171050,173300,181650,190233,201867,208032,201932,191115,174617,176983,179500,183667,186333,191300,203300,211533,225733,229067,227467,219783
394690,724,"Houghton, MI",msa,MI,131300,126967,124133,125667,132500,140300,146800,149217,143550,136050,132100,132100,135583,129367,127400,131417,142667,151333,151667,151633,149933,148233,144267,139283,134317,133317,134667,147667,162667,169167,162417,150067,144883,139450,134950,130300,135300,144317,150717,151533,149333,149933,149633,154150,153817,152483,147167,152467,157433,158250,159767,162783,169283,172767,179450,182633,187000
394888,725,"Mount Vernon, IL",msa,IL,119083,121050,124683,128233,129900,127917,127900,126233,124583,121233,119567,119733,118067,116150,116283,118850,120800,120800,121633,124967,127967,128283,126583,125267,125283,124817,125750,130083,133917,136333,136000,140567,145533,150833,155883,157583,154117,149167,149150,147800,141883,134817,130000,132883,136567,141533,138200,143233,143583,161100,154933,153917,139767,135633,139633,142133,148300
395137,726,"Sulphur Springs, TX",msa,TX,171833,174500,176500,177983,181950,183283,191050,191083,197417,194633,196133,193267,198559,202393,207811,205218,209552,214825,222142,228808,237133,236117,228117,221450,228650,233400,230883,213050,203267,198300,201616,208283,226283,248800,262833,272700,270167,266167,254800,249800,246133,245467,250167,253817,252983,249817,246317,242967,251467,256300,262283,255533,262533,268200,282950,291133,299167
394451,727,"Centralia, IL",msa,IL,88133,88433,89833,91600,93933,96200,101167,108833,115350,117200,115533,111783,108283,105150,106783,109133,113933,117117,118433,118433,118617,119967,121667,122417,125717,127350,125767,117117,107117,108600,113950,119650,117333,114333,105733,97366,88683,91583,96600,103283,101983,99667,104650,114283,131617,138267,146300,145967,143483,133817,129117,121950,107600,94800,90717,101900,107650
394554,728,"Easton, MD",msa,MD,493650,472650,466667,476333,501500,521333,536000,535000,550000,555833,565833,567800,579633,588300,587467,580767,565733,557933,544633,544333,549667,562833,562833,557500,542333,534167,516167,522833,539667,568833,572317,563883,555533,557383,569150,573333,559167,530500,504650,487967,494633,483483,490000,490000,511750,512750,506383,498133,489467,460333,435500,476500,543967,600633,566300,514167,475500
395069,729,"Sault Ste. Marie, MI",msa,MI,129833,131417,133117,136150,137667,139300,139600,139267,137467,134133,130800,127633,127333,126333,127667,128667,130667,132750,137083,141900,145150,146483,147000,148333,148333,149300,149600,151767,153617,155283,153450,151633,148300,146600,142933,137967,132667,126000,127833,129800,135300,136800,143800,151933,158567,159900,157417,153450,153300,154150,158983,163800,167950,167083,162417,159933,163267
394499,730,"Corinth, MS",msa,MS,164117,162450,162467,159867,162867,165700,165467,160500,156500,157650,162134,172134,175467,171650,161650,162483,168800,175625,174808,174325,174467,173533,173950,167283,164550,159450,159450,164617,175633,182300,184100,184600,187633,191333,192500,192800,194133,198800,198333,195833,205000,203833,195650,189133,194100,196117,182800,182667,196000,194500,191300,184933,181417,168117,159817,164333,177667
394840,731,"Mayfield, KY",msa,KY,126967,129033,129700,133267,136600,142350,145550,148900,146283,143083,139733,135750,130583,125933,128450,136817,141467,143100,140750,144917,145750,148233,148600,150633,150250,147383,143717,139967,137083,137083,137917,138900,138900,138867,140800,147967,154650,156133,152117,147783,144600,145433,146417,149750,149750,148117,149783,152967,163383,169567,174900,173967,174450,182450,196300,201750,196167
394370,732,"Bay City, TX",msa,TX,209500,209500,207800,202050,204883,213250,221133,224967,227467,230250,231583,227083,222667,219667,219333,217667,214333,213300,214204,215837,217504,218100,217883,213333,206833,202083,203000,209333,211000,207967,209933,213266,214966,210000,208333,211666,213333,209833,206500,201500,207667,212333,229000,248000,262667,262667,249333,240000,233000,230167,230833,229500,234000,243000,255033,260033,258667
394436,733,"Campbellsville, KY",msa,KY,160233,161900,165233,168083,166450,164783,164633,166967,161967,156800,152467,152467,151267,149900,149900,151917,155850,157350,159867,160933,160633,158950,153967,152717,146533,144867,149533,164533,,184600,184633,176333,175000,175000,179983,184967,186633,189983,200833,203000,202817,202817,213983,234133,240783,239117,231633,220483,213817,211000,215483,212150,215817,224967,242967,246267,242933
394550,734,"Dyersburg, TN",msa,TN,123000,121667,116783,120350,123350,127417,127417,129083,132100,134717,140383,141450,141867,142133,145533,151850,155917,158433,154083,150750,146600,147967,147667,149317,145983,142967,142483,146117,150967,151383,150483,142283,141950,140850,141717,132800,125500,120417,117250,115650,126533,150533,174633,182983,174650,158117,142133,132117,126300,127217,132400,149067,155817,169450,161966,169866,169233
394948,735,"Owatonna, MN",msa,MN,196633,199667,202750,202400,198983,199200,199517,196567,191567,189900,187400,189400,189267,195933,200600,205767,203267,199933,205767,214100,218633,210450,202950,201783,208133,213967,210600,204350,206050,216050,229433,233583,230083,227250,221433,212533,202383,187350,189783,193267,218267,226567,240850,239183,239217,229967,221633,224967,221600,224933,223667,228700,246567,259150,266150,264150,263650
394385,736,"Big Spring, TX",msa,TX,158783,158483,156667,153650,153950,156617,161600,163267,163233,161567,159900,159750,158417,161750,166233,175083,181450,184300,181400,174150,168667,164083,158750,152083,150417,152483,157150,161817,167667,177667,181300,185967,182217,185333,186000,188417,188333,191150,192650,195983,192833,198667,198817,202150,199483,193667,185333,177333,178333,178333,178333,175000,181667,181667,183333,183083,187750
395192,737,"Vincennes, IN",msa,IN,73233,71667,74850,77550,79117,82633,93800,106333,114317,115133,117800,113117,110533,101933,98600,98833,93833,106200,120533,141600,147600,146767,144100,142400,141567,149767,150467,142967,121367,105533,99733,101467,108133,109717,123083,131550,131117,122750,114750,119083,114783,111483,109333,116133,125767,130767,128267,118283,111283,106317,109567,116217,119550,121317,128000,138667,151967
394506,738,"Coshocton, OH",msa,OH,102633,99267,102600,109600,117033,122550,116950,111217,104033,107783,111117,114483,109400,109400,112567,118500,116150,106300,101933,105917,119250,129250,132583,130900,124933,119967,118317,120950,124250,125100,127433,130767,129900,129900,128233,129933,126633,123300,116633,115300,118666,132966,150633,163783,162400,155900,150900,152817,150567,145717,140550,138783,152150,159150,168317,158300,151633
394696,739,"Huntington, IN",msa,IN,113004,109674,115874,114957,119954,114770,113083,106417,111350,110617,108950,103867,107267,110600,114233,118233,127617,131983,133650,130933,128267,129633,127967,122933,111567,103233,98233,101567,104233,115098,119265,125965,123433,125933,117417,112433,103050,109867,123217,132600,134933,129900,128250,134617,142983,141333,130667,115633,115633,121633,126667,133300,143300,161616,169949,164916,155750
394915,741,"Newport, TN",msa,TN,161600,159900,160250,161950,166950,172967,177933,179600,179900,179600,178933,178967,179117,178133,178100,178250,178233,178267,178267,183300,188617,194650,209650,221817,232950,219617,208300,197333,198967,201117,209917,226583,241567,248167,235700,219067,220667,224800,241133,237633,229150,224483,222300,235817,234133,239800,246133,257817,261300,255767,250767,257433,274300,290933,297600,299900,299900
394617,742,"Fremont, NE",msa,NE,157233,163583,168400,171317,173050,186121,193121,193121,184400,183483,182083,175383,168667,166500,174867,185667,192833,193058,189892,192225,192833,186467,177433,166583,162100,156133,156133,161950,174767,185117,187117,181883,176383,177850,178600,178917,176483,176150,174300,176967,184967,194667,199333,204317,202983,200483,195500,195500,188333,184833,178833,181833,191500,202500,213833,213667,215333
395083,743,"Selma, AL",msa,AL,108250,108833,109000,102717,96467,90133,91333,91333,91133,89783,91450,93133,94983,96650,100000,103500,106500,107833,107667,107667,104567,105400,104400,103833,100500,97667,97083,95083,95917,95917,98417,98383,99600,101233,104267,108633,107733,102233,96983,100917,110067,113067,109900,106400,103983,101150,101167,102150,97150,84283,78450,88450,96483,99150,99150,103817,102833
394713,744,"Jackson, WY",msa,WY,828333,853167,863167,823167,805000,783083,783083,768083,758000,762667,821000,870983,933800,925300,956817,996000,1015963,1002057,968723,1015593,1080000,1136667,1166667,1181667,1191667,1225000,1230000,1220000,1169167,1125833,1102500,1073333,1073333,1091667,1141667,1200000,1244167,1309167,1324167,1430000,1463333,1531333,1663000,1755500,1905500,1905500,2023000,2038333,2073333,2115000,2229667,2313000,2229333,2115333,1932000,1898167,1857500
395191,745,"Vidalia, GA",msa,GA,152117,150400,150233,151250,153833,153983,152283,149917,148267,144933,143267,145017,151683,157050,161950,161633,161117,156100,152450,150117,153150,155483,155483,153283,153250,154933,156300,166317,167950,170783,165767,179933,187267,192267,187283,178267,168300,159950,165033,166667,168333,166267,169600,173950,182183,192883,194733,192333,188300,203800,218300,226667,220000,215000,218083,224083,228750
395187,746,"Vernal, UT",msa,UT,192917,192917,189933,191167,199500,206833,210267,205300,202050,199050,197383,197467,194167,194167,193333,201250,209550,219550,223267,223267,220583,216950,213317,209983,205317,202283,200800,205967,211000,215167,209667,205500,200467,200467,197933,194217,191033,179050,171633,166300,168300,167800,167950,176267,184567,194917,197950,197767,189117,182783,184633,191467,201467,210667,229167,249133,264633
394781,749,"Lebanon, MO",msa,MO,145217,142900,143200,146450,152783,156467,159950,163583,167400,168100,164767,163267,164233,165900,164900,161350,163017,170117,182000,185267,187000,185517,187267,185100,182283,183967,182300,183267,181600,181600,181600,183233,192933,204600,209600,209250,210917,220100,229083,223267,219083,207417,209933,204133,207483,207450,209017,200700,199067,199150,204117,203267,210766,218133,214800,202300,188267
394525,750,"Decatur, IN",msa,IN,100183,96183,95383,97283,108133,116600,120267,116100,113467,113983,113967,114933,116100,120967,120833,118500,115333,114500,117467,120767,126767,131633,134983,129950,126933,123583,123617,121600,123300,128267,134267,137567,141183,142717,139900,134467,126950,119300,119450,119117,124117,130950,134600,145933,147133,156983,160300,163933,158117,153100,143467,154433,161117,172367,169033,165367,155450
394413,751,"Brenham, TX",msa,TX,357833,376500,398667,406667,424333,416368,416035,395035,378900,378233,377900,381333,380417,377146,379979,373896,378833,386167,393902,392568,382735,374000,374333,382167,383333,387333,387167,395333,394333,390833,384333,405667,432167,461833,462000,456083,445250,445083,423667,382833,375500,393500,423048,412381,399348,398267,399675,391675,378358,383617,386650,386667,379038,390371,419371,421967,415450
394702,752,"Hutchinson, MN",msa,MN,168450,172117,170300,172283,174750,179917,184917,188250,188400,191733,195067,194917,191450,191450,193100,193233,194900,208233,213933,215633,208967,206600,203233,204900,211567,218233,220733,219067,212433,208267,208283,208250,207950,205967,212633,212933,213233,213233,217400,225767,232433,238267,238250,234917,231583,229933,229133,231650,236967,243950,248117,254100,256933,260867,262867,267183,264100
394569,753,"Emporia, KS",msa,KS,125000,125650,122567,122033,123783,128700,131700,131367,127933,119933,115367,114283,116617,116617,118133,127467,140533,153017,153017,148917,138567,132900,125567,124267,122467,119667,119650,125450,137583,143900,152267,156267,156600,151167,147833,147500,143767,137100,129600,127098,150432,163265,158567,134933,129933,137942,141425,133358,126683,123500,132900,137850,137850,150117,169767,177133,173233
394573,754,"Escanaba, MI",msa,MI,127633,124467,124467,125833,132667,136300,139933,139900,136600,130800,122833,117467,113283,109617,112900,119250,127400,134450,138917,142267,137267,130617,124117,123817,124633,126950,123933,123950,124933,128183,129833,131533,130283,130317,126983,124967,119967,114300,110833,114150,125650,142450,153800,154633,154633,151600,154017,152383,151567,155383,149383,143533,140633,149533,159967,162883,162900
394419,755,"Brookings, SD",msa,SD,203233,207400,212400,217433,219700,220300,214600,209833,205233,204250,205350,207683,209333,205900,205900,208433,215617,220633,223100,223250,223233,224900,228233,229417,226083,223583,220733,222400,221600,224950,231950,238583,244333,245667,239000,229900,219900,229933,243267,252967,259600,267115,281932,271898,252717,238200,245567,259750,264783,308950,309767,312233,275067,282567,280100,273133,262300
394920,756,"North Platte, NE",msa,NE,153267,156950,161633,164317,168817,172117,175117,174767,173100,170400,168933,167800,166167,161833,159633,164117,167450,170483,169500,169833,169067,168050,174383,180483,184333,180333,172000,166000,164817,167150,166317,163133,159117,157450,154117,151967,146117,142983,136783,132433,133933,141300,155567,167967,178950,179017,177117,167133,163833,159133,157433,157100,161467,191083,209417,225917,212833
394992,757,"Pontiac, IL",msa,IL,96617,94150,93067,93500,94500,95717,94967,93133,94800,97633,104300,107500,107333,105667,105667,107167,105467,105300,102933,102950,99850,97217,94650,92917,95550,101467,107117,109483,110817,112000,114633,114933,114900,114900,115183,113367,109233,103967,102450,108950,113117,117300,119405,125222,129372,129900,128267,128300,123500,122300,115633,117033,122233,128733,142967,147267,144100
394382,758,"Bennington, VT",msa,VT,329133,326133,327050,329083,328750,323000,318500,317667,319150,320317,324817,323333,321667,321333,326000,327667,327667,324000,321833,318167,321983,325800,328800,328650,331667,332667,334667,335000,338000,334333,329333,327833,334833,337983,343117,357100,365283,364983,352483,357817,371483,394667,419333,427667,426333,418333,429667,441000,428333,401000,397967,368633,365967,351000,384333,414667,442000
394973,759,"Peru, IN",msa,IN,79900,78267,78267,78267,83233,86417,89750,89433,89583,88917,90833,92100,92767,90283,89050,89083,88300,86617,87683,91033,96767,97333,97317,94917,96250,96283,96717,96917,99550,100700,100833,99833,106350,111350,120617,120833,123183,122267,124867,130850,121667,120733,119100,130633,130633,127100,123100,118100,113967,108950,115617,119267,123950,122283,122967,131600,136600
394430,760,"Butte, MT",msa,MT,159997,163330,163300,164633,167933,172800,174800,176667,174167,168417,159917,155917,153300,151967,151967,162583,172167,182167,182417,182500,180797,178297,174930,171600,173267,178300,185833,193250,203250,214083,218333,212333,200333,192817,192150,191633,183317,174650,171167,180667,191000,201000,205667,209667,222583,237417,243417,251167,258000,274633,278283,279950,286617,289133,282467,280500,284667
394786,761,"Lewisburg, TN",msa,TN,205483,209617,204050,200867,205883,216350,220217,229383,231150,230767,225750,227583,231467,230833,224300,219267,221500,233167,239833,243250,240950,238300,233283,226283,227267,229450,228617,225317,228067,237900,245900,241833,237833,238167,250633,251600,246583,233279,229946,241679,256733,275100,284800,289750,289750,298667,306967,314883,306200,312067,335783,343133,342300,332000,341300,356267,367500
394947,762,"Ottumwa, IA",msa,IA,103333,103333,99333,97000,98500,99483,101983,100783,102633,102800,107833,112167,115500,116333,117317,117317,116483,116167,117817,122317,124133,125817,126067,127417,129567,131483,135317,140583,145417,149750,152333,153833,154667,154667,151667,149967,151300,149300,141333,131333,128000,131833,130500,128317,121650,117483,116333,116833,115667,110167,106833,113667,126167,134833,139333,139083,141733
394331,763,"Angola, IN",msa,IN,224867,226300,230667,235633,240867,243500,245800,247533,248567,249300,245967,242933,238233,234900,227933,229633,236000,242833,246167,244833,248150,248117,248083,247667,247100,242133,247117,250050,257683,256467,262467,268133,263283,244617,227950,223267,223567,232583,238617,255217,263717,285717,290817,295000,269250,266583,275583,291633,307633,316133,326167,328233,314067,312033,300633,298933,282267
394777,764,"Laurinburg, NC",msa,NC,151267,158783,168783,169083,166600,151050,144383,129367,125867,124200,123050,123050,123067,123300,122350,120700,122867,125800,129100,132533,134633,136167,134250,133250,130833,130417,130833,128283,125950,121300,123067,119533,121400,126400,143567,156900,165233,168233,159900,160750,152417,162417,160750,156583,145683,148167,156667,170933,168867,167867,162850,167283,161717,167700,167767,185033,190550
845172,765,"Winfield, KS",msa,KS,91867,90783,89300,89425,88675,88733,88758,90242,90158,89342,83908,80750,79267,83300,84000,82833,80833,80133,81267,81767,84117,87817,89983,90667,87633,86300,86300,89300,95967,101567,103433,99900,97933,97250,96083,98617,98933,105700,105700,109567,108250,111733,118367,124283,124533,119567,115400,114167,112483,107633,107600,109917,112233,107267,108950,115567,122200
394414,766,"Brevard, NC",msa,NC,394633,389967,389967,386333,384083,381417,376750,382317,386317,394317,394333,397500,397667,400967,407800,406300,404333,404667,416583,429917,431583,426333,413317,404950,403283,411633,419967,424967,424967,429667,437833,446167,441500,428317,411317,412950,419450,436117,455817,477667,511000,529667,523000,503000,454633,446267,466267,507967,566333,569833,572167,546833,543483,564483,577317,572500,564833
394324,767,"Americus, GA",msa,GA,117250,116750,118333,118633,121117,123250,126283,127633,127233,125900,127817,133217,141517,143233,143233,141233,143767,144433,143100,140500,139367,138983,139067,144717,152917,159968,162219,160101,159718,157317,159883,160267,148434,136834,128100,131600,131600,138102,140602,138135,128317,124117,133250,137267,138783,132817,141983,150500,159817,149983,147983,141000,139333,137817,141450,149783,164100
395211,768,"Watertown, SD",msa,SD,222950,215433,230533,230833,246700,246633,251633,244933,243233,241250,242917,244183,243500,236917,227350,218600,224517,231183,235933,231600,226567,215733,209067,202400,200567,203900,210267,217933,217767,218500,223500,232000,238233,236433,232800,229167,225300,226283,227433,238100,245750,254567,261233,267600,267933,255450,234083,215783,198267,188933,187233,192933,213267,226450,250750,263083,282500
394557,769,"Effingham, IL",msa,IL,164933,169933,173267,178233,183100,189433,187133,181800,178800,182100,179233,175417,165267,158467,153983,153833,157300,163567,167867,174533,175333,177017,176350,180217,184233,182400,179283,175950,177467,177950,179583,183567,185100,187783,188117,184950,178267,173300,176633,184817,184783,184450,188800,193800,190783,182450,184283,183933,176017,159050,159883,165717,174383,174567,195783,212750,210400
395084,770,"Seneca Falls, NY",msa,NY,153600,141967,135317,135317,143633,153617,165117,174633,181333,179467,171200,163033,154733,147650,146483,148150,150667,151967,161933,170567,177233,175900,175100,170433,162200,151033,145650,148550,156850,166233,167433,165767,165783,167917,162950,153133,141500,138167,135000,144983,155800,167767,169750,172217,173483,180667,188867,193933,179750,153233,130733,128267,144600,170433,189567,205333,188700
394417,771,"Brookhaven, MS",msa,MS,178215,172133,168800,161717,157467,162150,166483,168483,166500,167650,172617,179283,190967,197333,199333,190750,184748,174748,167998,160667,159000,159300,162967,164967,167417,169083,173616,177533,178866,177498,176165,174498,169333,164250,157917,157917,159483,165317,178650,186833,188333,186833,188667,189333,189917,186750,187917,182333,184000,184833,190667,199000,215667,228333,236333,234333,235667
753902,772,"Malvern, AR",msa,AR,144083,139083,138250,143767,148767,147898,145231,146748,150150,149650,149800,147117,146267,140200,132550,129800,130567,143900,152667,159667,163000,169667,172967,170767,167100,167300,177833,188167,199333,199667,198825,198158,198492,197633,200042,194675,178025,154783,147983,156667,167650,167817,169483,173633,176783,169450,162483,159300,162100,184100,192133,199333,187667,189667,193000,195083,198083
394535,773,"Dixon, IL",msa,IL,114733,113250,111733,116733,121617,125967,128383,125417,122750,121167,122000,122833,122917,123383,124217,126600,128967,133467,136800,140967,142633,141750,138567,134033,131450,129800,133100,137000,141983,142017,141583,141333,141683,142783,140350,136667,129600,123933,118150,120467,126133,134767,135117,134283,132933,133950,133817,134017,129333,123000,116500,119500,119167,124000,140883,165883,180883
395207,774,"Washington, IN",msa,IN,138917,140400,140400,144600,146800,148500,148500,148967,150250,153417,158183,162050,161350,156283,150933,152617,152700,149700,146017,145917,146583,143600,137100,132200,129683,133100,139033,149733,159167,167500,164733,159567,152867,153950,156267,163767,164617,165467,165500,168133,167867,159000,163267,166167,175167,169583,172917,181617,192800,196500,189800,187300,185267,188967,179100,171450,160367
753878,775,"Dayton, TN",msa,TN,167217,168850,169817,169900,173167,178867,181717,180867,176867,175717,176633,181300,189600,196267,206600,206600,211633,211633,220000,223233,223033,214667,199767,187450,183150,187150,191333,193967,194933,194900,189900,191567,196567,210733,219067,224067,227267,223933,235600,246267,259633,244667,231667,226333,237533,242500,253567,251967,265000,277600,284483,281450,272783,283633,293417,301717,311017
394491,776,"Columbus, NE",msa,NE,181217,181067,182967,187967,196483,206417,212500,209133,198967,191267,195300,200633,202325,206625,221625,230717,237383,232350,233233,226600,218267,209933,202600,200783,199117,205933,220117,238967,254483,255483,253167,252917,252417,245217,232133,227450,222817,212817,208000,208333,216667,225083,236417,242083,237000,223167,210833,210800,221617,230200,231900,233583,243333,254967,260633,268133,268133
394835,777,"Martin, TN",msa,TN,118800,117300,119617,122567,124367,125867,127783,129450,131450,134017,135715,137365,136628,136612,133212,133865,133880,135628,134975,134978,140630,147283,153950,154983,153167,145667,137333,132467,131633,132883,140050,147867,144917,139283,137300,143567,147033,153367,172800,185983,189317,187650,182750,185550,183200,192417,197117,203783,197133,185767,174083,174933,179117,190783,198683,216200,220867
394536,779,"Dodge City, KS",msa,KS,158583,157900,154700,153950,151450,152300,154133,162450,166600,166567,163933,160633,157757,152757,151057,153967,156967,162417,163917,165083,162967,161133,159467,156500,153500,150083,149417,149083,155667,160300,165633,164300,162667,159333,157667,155583,153833,148817,148150,144867,149700,,,,,176617,164100,160817,164167,161683,155617,157283,172183,188217,214117,230550,253550
394533,780,"Dickinson, ND",msa,ND,229967,227967,229633,234300,241267,246300,251633,251633,248267,243233,234933,230467,230400,238400,243233,246500,246833,257817,266300,266300,259817,251467,249767,247933,245800,245333,244000,249467,251117,251083,245450,244967,245000,245317,244650,245650,245967,244300,241633,239500,240333,239667,241317,240450,242283,244433,247800,245300,237817,231150,232450,243267,249933,262050,268717,278700,276583
395165,781,"Troy, AL",msa,AL,150783,151817,153333,154133,154217,152683,150950,151283,152150,153083,151817,149650,145450,143700,144700,153050,159450,164350,163667,163867,160967,158333,155000,153167,151167,149167,149083,149417,150417,153967,156967,162933,160467,157433,150767,146600,144967,145000,153167,161467,168133,169783,166300,169467,174650,184500,184667,192167,192833,196500,193667,189583,187583,184583,192400,192400,198067
394984,782,"Plainview, TX",msa,TX,122508,120875,122542,124950,128783,130483,137083,138333,137483,129567,122450,119933,118683,119717,119733,122450,125250,127600,127300,126817,126150,122967,123300,123617,126550,126567,128067,130317,135050,138733,140533,140433,137433,135800,134833,138967,136467,135467,131167,132000,125667,125817,137467,149033,148217,133817,123900,117233,118308,123292,119792,125217,130083,150217,157467,162217,163000
395149,783,"Taos, NM",msa,NM,360333,370833,374333,369500,359000,361167,374000,388650,388650,383317,380000,386667,391000,391000,387833,390167,393167,389500,377167,365833,368000,377667,384000,387333,389300,396300,397300,395333,395333,395667,399000,399300,404467,413133,421500,425000,423000,414333,414333,425983,434650,440817,436333,441000,448000,436000,426333,422167,443167,458167,452500,449667,453333,484967,510117,541283,531317
394376,784,"Beeville, TX",msa,TX,149767,146583,149117,147633,148650,153233,157250,159550,159100,159900,155833,157533,160567,168317,171650,173650,176333,174633,171633,166600,166117,164917,160600,156083,151933,154450,157967,162150,172650,174300,172967,160467,153333,150467,149300,147967,146333,145000,145817,145817,157117,170467,190467,205833,200833,197500,188500,190667,185667,179333,179333,183417,189500,194833,193750,191580,193230
753892,785,"Jackson, OH",msa,OH,124900,121567,121567,120675,120675,121542,120433,121300,122100,122433,124900,123933,125633,120633,119933,121567,123233,127250,126583,126583,125600,124283,124283,118617,113933,106967,106267,110283,,133867,136350,136350,136283,136317,135750,134217,136033,136583,137417,136433,136467,143667,150483,153150,148900,148083,148717,148717,145200,140883,141883,143733,147750,152000,166967,182267,193917
394613,786,"Frankfort, IN",msa,IN,85050,81867,79867,80617,87533,100867,119933,131417,137267,130750,125750,126567,132867,139200,136700,137067,138767,142133,142150,138950,136233,133383,130250,126783,119617,117917,110250,106617,103300,112800,124433,130450,135600,134267,137417,132433,132433,131617,137867,145567,151367,145846,141480,147313,161600,168967,165333,157967,153633,150633,149333,151967,155267,158667,161333,161133,167400
394815,787,"Madison, IN",msa,IN,147917,148067,153067,158233,161567,159900,157733,157733,159400,159900,159900,159917,158933,158967,162283,169933,178167,188017,193050,191450,179033,169017,160633,160850,156683,155067,149083,149900,156350,164467,168417,171083,174633,179017,173250,171600,169783,176133,176817,181967,178933,179900,179867,186533,184867,188233,191417,199750,198950,199117,196648,200782,207432,216933,220633,222333,225317
395150,788,"Taylorville, IL",msa,IL,89000,88650,88650,89133,90950,93083,96267,94967,93667,90633,90267,89900,89683,88017,86350,84500,84500,83783,83783,83383,83867,84267,84667,85900,84267,82600,79933,79900,79900,79900,79900,79900,79900,80933,80933,80933,79900,79917,79750,81017,80333,80333,79067,81400,82233,82233,78900,76100,74433,73033,73517,77717,,94967,96117,93450,93583
394962,789,"Paris, TN",msa,TN,121483,123650,122317,123617,126783,134300,137967,140550,140683,142383,144200,145900,145900,145628,145628,145928,146966,150049,150583,149667,147450,150283,153700,157817,159133,159933,157517,157150,153783,157633,157983,157950,158483,156000,159400,162083,162267,158117,153450,140700,144850,163700,,208117,208933,209600,211100,197800,181000,171167,174800,193300,210467,226233,231200,241950,244717
394433,790,"Cambridge, MD",msa,MD,219667,211167,209333,213000,223300,226933,229600,228217,227500,229467,230550,230967,225967,216267,211417,208100,211467,213133,219483,224131,233981,238481,243817,239983,239133,234133,231600,230117,232617,232617,230750,229600,231200,231200,234533,231300,227833,222317,222317,230800,233283,250917,265767,280633,277967,278117,283267,279967,269967,256633,239967,236317,238667,251967,252267,249600,247117
394730,791,"Juneau, AK",msa,AK,353967,351450,346117,345300,342967,344633,347150,352000,356417,361383,369717,377267,382133,386867,393533,398450,399683,399683,399600,401267,400967,400800,397500,394317,394483,395650,398667,395483,395067,403067,406417,403833,396300,396283,398783,398815,397332,392998,384667,394333,412667,420817,414150,406483,422983,433617,443283,441967,443300,454633,442967,436150,453117,483083,519933,501633,487317
845166,792,"Mount Gay, WV",msa,WV,99300,99000,99300,103383,106717,106733,107983,110150,115167,115167,114000,114000,112333,108250,106417,104750,108167,108333,110000,110877,112543,112877,114650,114650,115983,114710,113043,112043,113150,117150,125467,133650,142983,149833,157500,158317,152483,142733,133583,132750,134983,144983,144150,142333,139817,144450,148783,149617,148483,145150,143500,141983,138150,132150,130167,133967,129633
394774,793,"Las Vegas, NM",msa,NM,192650,192650,195233,200750,207750,213750,212333,214000,213250,219833,219833,223317,229817,232150,232000,226483,223317,225150,226667,225500,221833,226167,233133,237300,227300,217333,210000,215000,216500,223167,223167,234000,234000,238167,232500,230833,228333,228333,226667,216400,209733,222733,242967,261267,271267,276300,279667,258333,231417,212917,237250,246500,234500,215833,215000,221750,203250
394481,794,"Coffeyville, KS",msa,KS,71116,72783,71916,71433,69133,69000,69133,69767,69933,70799,70799,69217,66683,65375,65458,66908,68217,69683,71600,73967,77300,78800,77133,73233,70400,70067,73667,76633,79300,82300,87633,92933,95233,92017,88700,83367,79367,74217,72883,72433,74100,75767,77783,77950,76317,73250,74583,74083,74133,73450,75283,79983,80667,85317,93983,105983,102483
