"","X","RegionID","SizeRank","RegionName","RegionType","StateName","month","ZVHI","inventory","median_list_price","median_sale_price","StL_ratio","prct_above_list","lat","lng","y","year","season","loc_cluster"
"17413",46593,395008,597,"Pullman, WA","msa","WA",4,366001,83,360133,360293,1.006824327,0.436342593,46.734,-117.1669,0.43932033753866,2022,"Spring",8
"17414",46598,394628,602,"Gardnerville Ranchos, NV","msa","NV",4,721165,149,809333,660189,0.998095238,0.27631935,38.8872,-119.7426,0.275793027402255,2022,"Spring",1
"17415",46601,395144,605,"Tahlequah, OK","msa","OK",4,145525,134,253283,183809,0.990753321,0.276581197,35.9116,-94.9773,0.274023739453905,2022,"Spring",2
"17416",46604,394431,608,"Cadillac, MI","msa","MI",4,157631,106,166633,186866,1,0.449749484,44.2494,-85.4163,0.449749484,2022,"Spring",5
"17417",46608,394876,612,"Montrose, CO","msa","CO",4,394399,134,518667,407949,1,0.333282049,38.469,-107.859,0.333282049,2022,"Spring",2
"17418",46609,394954,613,"Pahrump, NV","msa","NV",4,373577,174,413300,372220,1,0.259732409,36.2411,-116.0176,0.259732409,2022,"Spring",1
"17419",46610,394906,614,"New Castle, IN","msa","IN",4,127198,102,118267,144878,1.010502409,0.431037415,39.919,-85.3697,0.435564346226633,2022,"Spring",5
"17420",46614,394739,618,"Kendallville, IN","msa","IN",4,184480,65,153500,171335,1.000585823,0.397277068,41.4441,-85.2578,0.397509802043807,2022,"Spring",5
"17421",46615,394379,619,"Bemidji, MN","msa","MN",4,219481,68,252933,229900,0.991483809,0.437181664,47.4828,-94.8796,0.433458541447678,2022,"Spring",5
"17422",46618,394887,622,"Mount Sterling, KY","msa","KY",4,143162,94,205783,173960,0.984492275,0.240061909,38.0648,-83.9472,0.236339094932253,2022,"Spring",4
"17423",46619,395208,623,"Washington, NC","msa","NC",4,189264,101,240767,245037,0.983297243,0.231077186,35.5587,-77.0545,0.227217559913998,2022,"Spring",6
"17424",46623,753865,627,"Bardstown, KY","msa","KY",4,222831,98,265283,233114,0.994949495,0.284467856,37.8174,-85.4548,0.283031149670933,2022,"Spring",4
"17425",46625,395017,629,"Red Wing, MN","msa","MN",4,306155,93,295950,256450,1.002138828,0.435338608,44.5816,-92.6036,0.436269722404271,2022,"Spring",5
"17426",46628,394500,632,"Cornelia, GA","msa","GA",4,198429,108,307967,259277,1.000133387,0.445847653,34.517,-83.531,0.445907123280891,2022,"Spring",4
"17427",46632,395201,636,"Wapakoneta, OH","msa","OH",4,190017,71,177183,162967,0.98822984,0.25660019,40.5663,-84.1915,0.25357996470767,2022,"Spring",5
"17428",46634,394961,638,"Paragould, AR","msa","AR",4,145307,114,193200,176017,1,0.347517189,36.0555,-90.5149,0.347517189,2022,"Spring",4
"17429",46636,394375,640,"Bedford, IN","msa","IN",4,154257,96,180767,191388,0.992498282,0.279980749,38.8602,-86.4895,0.277880412375573,2022,"Spring",5
"17430",46637,394426,641,"Burley, ID","msa","ID",4,278078,80,331000,297085,1.002058183,0.455454545,42.5379,-113.793,0.456391953801792,2022,"Spring",8
"17431",46640,394377,644,"Bellefontaine, OH","msa","OH",4,185507,127,216883,168348,0.992732937,0.415887381,40.3627,-83.763,0.412865101201368,2022,"Spring",5
"17432",46647,394779,652,"Lawrenceburg, TN","msa","TN",4,154293,109,275957,184299,0.974619364,0.213645673,35.2497,-87.3325,0.208223209940612,2022,"Spring",4
"17433",46648,395037,653,"Rolla, MO","msa","MO",4,182595,103,192400,171148,0.9934983,0.33239466,37.9458,-91.7608,0.330233529639078,2022,"Spring",5
"17434",46650,395034,655,"Rockingham, NC","msa","NC",4,96225,73,157600,112748,0.998957519,0.310985798,34.9386,-79.7608,0.310661601214315,2022,"Spring",6
"17435",46652,395087,657,"Seymour, IN","msa","IN",4,179785,74,204133,175821,1,0.343979868,38.9476,-85.891,0.343979868,2022,"Spring",5
"17436",46653,394384,658,"Big Rapids, MI","msa","MI",4,168572,119,212117,190457,0.993159826,0.322915131,43.6992,-85.4806,0.320706335316727,2022,"Spring",5
"17437",46654,394616,659,"Freeport, IL","msa","IL",4,108322,121,130500,129605,0.976696541,0.21253451,42.2893,-89.6347,0.20758172076013,2022,"Spring",5
"17438",46655,394842,660,"McAlester, OK","msa","OK",4,108132,141,171583,157378,0.970878274,0.178582138,34.9262,-95.7698,0.17338151790867,2022,"Spring",2
"17439",46658,394990,663,"Ponca City, OK","msa","OK",4,79773,108,139983,133471,0.981386858,0.164098124,36.7235,-97.0679,0.161043742316054,2022,"Spring",2
"17440",46659,395129,664,"Stephenville, TX","msa","TX",4,229548,126,394817,265078,0.971162331,0.23339719,32.2148,-98.2205,0.22666655908925,2022,"Spring",2
"17441",46660,395228,665,"Willmar, MN","msa","MN",4,226711,76,249083,225164,0.991795922,0.403846154,45.122,-95.0569,0.400532968652584,2022,"Spring",5
"17442",46662,394448,667,"Cedartown, GA","msa","GA",4,155472,95,244317,175605,0.993180504,0.383846872,34.0223,-85.2479,0.381229229791783,2022,"Spring",4
"17443",46663,394476,669,"Clewiston, FL","msa","FL",4,196237,315,46000,91607,0.944632561,0.093420728,26.7529,-80.9399,0.0882482615411244,2022,"Spring",3
"17444",46668,394934,674,"Okeechobee, FL","msa","FL",4,189656,76,357800,266149,0.987428932,0.136752137,27.2414,-80.8298,0.135033016586628,2022,"Spring",3
"17445",46670,395230,676,"Wilmington, OH","msa","OH",4,179768,82,179050,178811,0.99110874,0.31430774,39.4387,-83.8184,0.311513148163648,2022,"Spring",5
"17446",46672,394845,678,"McMinnville, TN","msa","TN",4,171431,113,288133,185394,0.994387386,0.317537073,35.6863,-85.7812,0.315754859978561,2022,"Spring",4
"17447",46673,394624,679,"Gainesville, TX","msa","TX",4,255287,91,331067,271778,0.992090395,0.315310847,33.6391,-97.1488,0.312816862748015,2022,"Spring",2
"17448",46677,394881,683,"Moscow, ID","msa","ID",4,446123,61,492667,409463,1.03331802,0.617647059,46.7307,-116.9986,0.638225836064703,2022,"Spring",8
"17449",46679,394341,685,"Astoria, OR","msa","OR",4,507110,132,566400,500874,1.002550043,0.506577446,46.1856,-123.8053,0.50786924027013,2022,"Spring",8
"17450",46683,395219,689,"West Plains, MO","msa","MO",4,159939,133,206283,174289,0.967727367,0.197792404,36.7378,-91.868,0.19140912233552,2022,"Spring",5
"17451",46684,394354,690,"Austin, MN","msa","MN",4,173254,80,166600,150465,1,0.412662501,43.6718,-92.9783,0.412662501,2022,"Spring",5
"17452",46688,395026,694,"Riverton, WY","msa","WY",4,272091,93,384167,236324,0.98627451,0.338935574,43.0421,-108.414,0.334283517168419,2022,"Spring",8
"17453",46692,395178,698,"Urbana, OH","msa","OH",4,183030,69,209933,174486,1.004595837,0.496654525,40.1085,-83.7542,0.498937068242213,2022,"Spring",5
"17454",46695,394434,701,"Cambridge, OH","msa","OH",4,137071,85,159617,129176,0.972557926,0.273333333,40.0221,-81.5868,0.265832499449147,2022,"Spring",6
"17455",46696,394981,702,"Pittsburg, KS","msa","KS",4,98445,87,114550,107906,0.999462192,0.243589744,37.4129,-94.6984,0.243458739486959,2022,"Spring",2
"17456",46697,394663,703,"Hannibal, MO","msa","MO",4,156127,95,151120,168048,0.967293416,0.164758307,39.7097,-91.3939,0.159369625592407,2022,"Spring",5
"17457",46700,394335,706,"Arcadia, FL","msa","FL",4,192746,91,301167,260772,1,0.273300874,27.2213,-81.8587,0.273300874,2022,"Spring",3
"17458",46702,394300,708,"Ada, OK","msa","OK",4,133174,93,222333,169503,0.987890579,0.155254869,34.7683,-96.6689,0.153374822428979,2022,"Spring",2
"17459",46703,394507,709,"Crawfordsville, IN","msa","IN",4,173206,70,158933,166580,0.999143102,0.359742351,40.0428,-86.8975,0.359434088498913,2022,"Spring",5
"17460",46704,394715,710,"Jacksonville, IL","msa","IL",4,112462,66,102600,115388,0.96680106,0.282735825,39.7292,-90.2318,0.273349295309974,2022,"Spring",5
"17461",46705,394315,711,"Alexandria, MN","msa","MN",4,306053,80,245467,250258,1,0.407217474,45.8777,-95.3766,0.407217474,2022,"Spring",5
"17462",46710,394526,717,"Defiance, OH","msa","OH",4,155211,68,158283,146084,0.98182377,0.286684783,41.281,-84.3661,0.281473934446692,2022,"Spring",5
"17463",46712,394422,719,"Brownwood, TX","msa","TX",4,151706,119,173833,185015,0.992311089,0.184926185,31.7127,-98.9767,0.183504304021965,2022,"Spring",2
"17464",46714,394745,721,"Kill Devil Hills, NC","msa","NC",4,538991,324,676833,513184,0.996201784,0.375093159,36.0167,-75.6699,0.373668474161996,2022,"Spring",6
"17465",46720,394554,728,"Easton, MD","msa","MD",4,429025,103,543967,386755,0.981316918,0.220479994,38.776,-76.0702,0.216360748192739,2022,"Spring",6
"17466",46727,394948,735,"Owatonna, MN","msa","MN",4,245878,54,246567,230281,1.011287383,0.532773964,44.0914,-93.2304,0.538787587784096,2022,"Spring",5
"17467",46730,394506,738,"Coshocton, OH","msa","OH",4,145248,62,152150,108618,0.992509363,0.294444444,40.2618,-81.848,0.292238867553329,2022,"Spring",6
"17468",46731,394696,739,"Huntington, IN","msa","IN",4,154621,52,143300,143537,1.00686948,0.411985539,40.8815,-85.5053,0.41481566542045,2022,"Spring",5
"17469",46733,394617,742,"Fremont, NE","msa","NE",4,185751,64,191500,197657,1.003527337,0.418470418,41.4396,-96.4879,0.419946504188817,2022,"Spring",2
"17470",46737,395187,746,"Vernal, UT","msa","UT",4,290563,157,201467,240984,1.001234181,0.381818182,40.4517,-109.5379,0.382289414745679,2022,"Spring",8
"17471",46738,394781,749,"Lebanon, MO","msa","MO",4,161947,108,210766,183895,1,0.387298064,37.6717,-92.6603,0.387298064,2022,"Spring",5
"17472",46740,394413,751,"Brenham, TX","msa","TX",4,305867,106,379038,293432,0.987224628,0.239855465,30.1585,-96.3964,0.236791222208392,2022,"Spring",2
"17473",46741,394702,752,"Hutchinson, MN","msa","MN",4,257013,59,256933,239424,1.008321876,0.525941262,44.8856,-94.3768,0.530318079965648,2022,"Spring",5
"17474",46746,394992,757,"Pontiac, IL","msa","IL",4,121928,77,122233,116933,0.97081666,0.174813259,40.8881,-88.6414,0.169711624226095,2022,"Spring",5
"17475",46750,394786,761,"Lewisburg, TN","msa","TN",4,265902,89,342300,282723,1.005902128,0.463299298,35.4494,-86.7897,0.466033749759106,2022,"Spring",4
"17476",46755,394414,766,"Brevard, NC","msa","NC",4,340660,128,543483,433149,0.98757479,0.378811929,35.2439,-82.7264,0.37410511123167,2022,"Spring",4
"17477",46758,394557,769,"Effingham, IL","msa","IL",4,179401,73,174383,156959,0.973362146,0.154621849,39.1207,-88.5508,0.150503054761128,2022,"Spring",5
"17478",46762,394535,773,"Dixon, IL","msa","IL",4,121051,76,119167,118852,0.990121686,0.296055796,41.8439,-89.4794,0.293131263885592,2022,"Spring",5
"17479",46764,753878,775,"Dayton, TN","msa","TN",4,200465,74,272783,215414,0.998868644,0.314484127,35.4912,-85.012,0.314128333496014,2022,"Spring",4
"17480",46774,394613,786,"Frankfort, IN","msa","IN",4,150123,57,155267,163323,1.001972387,0.449470899,40.281,-86.5213,0.450357429558066,2022,"Spring",5
"17481",46778,394433,790,"Cambridge, MD","msa","MD",4,190524,152,238667,251749,0.990761505,0.270701222,38.5515,-76.0786,0.268200350114059,2022,"Spring",6
"17482",46790,394310,804,"Albert Lea, MN","msa","MN",4,150695,66,149633,143744,0.981293765,0.313986014,43.6547,-93.3642,0.308112517835403,2022,"Spring",5
"17483",46796,394864,813,"Mineral Wells, TX","msa","TX",4,187972,131,437350,292322,0.994895368,0.30280112,32.8169,-98.0776,0.301255431713212,2022,"Spring",2
"17484",46803,395206,820,"Washington Court House, OH","msa","OH",4,154579,44,186967,158598,1.000609473,0.491358025,39.5383,-83.4279,0.491657494449571,2022,"Spring",6
"17485",46812,394892,830,"Mountain Home, ID","msa","ID",4,306698,62,342450,331056,1,0.337406321,43.1324,-115.6972,0.337406321,2022,"Spring",8
"17486",46817,394649,837,"Greensburg, IN","msa","IN",4,195699,63,188250,213312,0.988672135,0.207331628,39.3515,-85.5024,0.204983003307786,2022,"Spring",5
"17487",46824,753909,845,"Ottawa, KS","msa","KS",4,178944,51,188667,184513,1,0.346559238,38.6,-95.2642,0.346559238,2022,"Spring",2
"17488",46832,395004,853,"Prineville, OR","msa","OR",4,373578,112,583083,454803,0.997938191,0.319558155,44.2985,-120.8607,0.318899287119998,2022,"Spring",8
"17489",46906,394913,1,"New York, NY","msa","NY",5,606525,43717,633300,547306,1.009755924,0.550235084,40.6943,-73.9249,0.555603135661638,2022,"Spring",7
"17490",46907,753899,2,"Los Angeles, CA","msa","CA",5,930381,16525,941633,908705,1.047701542,0.755777427,34.1139,-118.4068,0.791829175676692,2022,"Spring",1
"17491",46908,394463,3,"Chicago, IL","msa","IL",5,307454,24990,318300,295136,1.002667643,0.509913252,41.8373,-87.6862,0.511273518517305,2022,"Spring",5
"17492",46909,394514,4,"Dallas, TX","msa","TX",5,385149,14827,418300,403402,1.048352157,0.732295133,32.7936,-96.7662,0.767703182241152,2022,"Spring",2
"17493",46910,394692,5,"Houston, TX","msa","TX",5,304340,17060,355833,330281,1.002751449,0.511151252,29.7863,-95.3889,0.512557658601164,2022,"Spring",2
"17494",46911,395209,6,"Washington, DC","msa","VA",5,550896,13784,538483,512454,1.023379191,0.666769216,38.9047,-77.0163,0.682357740853784,2022,"Spring",6
"17495",46912,394856,7,"Miami, FL","msa","FL",5,441873,22365,526663,409422,1,0.390756827,25.7839,-80.2102,0.390756827,2022,"Spring",3
"17496",46913,394974,8,"Philadelphia, PA","msa","PA",5,331147,14089,308633,304825,1.011503253,0.553513601,40.0077,-75.1339,0.559880807991244,2022,"Spring",7
"17497",46914,394347,9,"Atlanta, GA","msa","GA",5,374250,17346,379500,364767,1.0208942,0.633402669,33.7627,-84.4224,0.64663711104662,2022,"Spring",4
"17498",46915,394976,10,"Phoenix, AZ","msa","AZ",5,474012,16067,501667,478217,1.012064575,0.584305731,33.5722,-112.0891,0.591355131314579,2022,"Spring",1
"17499",46916,394404,11,"Boston, MA","msa","MA",5,651279,7910,676300,617131,1.050173303,0.748930374,42.3188,-71.0846,0.786506684580605,2022,"Spring",7
"17500",46917,395057,12,"San Francisco, CA","msa","CA",5,1466570,7450,1093667,1184667,1.105417952,0.860504545,37.7562,-122.443,0.951217171820592,2022,"Spring",1
"17501",46918,395025,13,"Riverside, CA","msa","CA",5,578995,11297,576964,556762,1.022080147,0.681943546,33.9381,-117.3948,0.697000959741381,2022,"Spring",1
"17502",46919,394532,14,"Detroit, MI","msa","MI",5,239523,10637,225750,237617,1.01329539,0.582044211,42.3834,-83.1024,0.589782715782487,2022,"Spring",5
"17503",46920,395078,15,"Seattle, WA","msa","WA",5,783924,8294,743083,718605,1.084285608,0.814934105,47.6211,-122.3244,0.883621321519861,2022,"Spring",8
"17504",46921,394865,16,"Minneapolis, MN","msa","MN",5,373375,8186,359633,345010,1.031527923,0.671192745,44.9635,-93.2678,0.692354058182519,2022,"Spring",5
"17505",46922,395056,17,"San Diego, CA","msa","CA",5,916325,5062,879333,839579,1.044647749,0.745415335,32.8312,-117.1225,0.778696451777831,2022,"Spring",1
"17506",46923,395148,18,"Tampa, FL","msa","FL",5,374450,9522,396000,359399,1.011523143,0.577655604,27.9942,-82.4451,0.584312012129643,2022,"Spring",3
"17507",46924,394530,19,"Denver, CO","msa","CO",5,639002,7362,633300,606514,1.05951013,0.797303074,39.7621,-104.8759,0.84475068358314,2022,"Spring",2
"17508",46925,395121,20,"St. Louis, MO","msa","MO",5,241594,5931,222333,231625,1.028597144,0.626015124,38.6358,-90.2451,0.643917368647206,2022,"Spring",5
"17509",46926,394358,21,"Baltimore, MD","msa","MD",5,372724,6615,341600,341619,1.012346597,0.583536451,39.3051,-76.6144,0.590741140395307,2022,"Spring",6
"17510",46927,394458,22,"Charlotte, NC","msa","NC",5,377942,5287,389667,375260,1.03098909,0.690731751,35.208,-80.8304,0.712136899397597,2022,"Spring",6
"17511",46928,394943,23,"Orlando, FL","msa","FL",5,384166,7118,413000,377262,1.007436736,0.562263181,28.4772,-81.3369,0.566444583839617,2022,"Spring",3
"17512",46929,395055,24,"San Antonio, TX","msa","TX",5,332776,5593,333333,321199,1.016909335,0.597744981,29.4658,-98.5253,0.607852451128298,2022,"Spring",2
"17513",46930,394998,25,"Portland, OR","msa","OR",5,582370,5798,562417,546209,1.03766292,0.7272665,45.5372,-122.65,0.75465748000818,2022,"Spring",8
"17514",46931,395045,26,"Sacramento, CA","msa","CA",5,612260,5114,618333,586915,1.03018242,0.733797415,38.5667,-121.4683,0.755945196774444,2022,"Spring",1
"17515",46932,394775,27,"Las Vegas, NV","msa","NV",5,444731,7262,473333,432535,1.009009735,0.584244089,36.2333,-115.2654,0.589507973417206,2022,"Spring",1
"17516",46933,394982,28,"Pittsburgh, PA","msa","PA",5,212354,5303,212967,209434,1.001675042,0.470781349,40.4396,-79.9762,0.471569927532392,2022,"Spring",6
"17517",46934,394355,29,"Austin, TX","msa","TX",5,591523,6410,588300,560637,1.052567842,0.72865553,30.3004,-97.7522,0.766959378773466,2022,"Spring",2
"17518",46935,394466,30,"Cincinnati, OH","msa","OH",5,258720,3962,257667,239579,1.014964728,0.579753814,39.1413,-84.5061,0.588429672133473,2022,"Spring",5
"17519",46936,394735,31,"Kansas City, MO","msa","MO",5,283577,4567,279667,287882,1.036448361,0.670377332,39.1239,-94.5541,0.694811487002953,2022,"Spring",2
"17520",46937,394492,32,"Columbus, OH","msa","OH",5,294232,3475,293300,271371,1.048388224,0.70872826,39.9862,-82.985,0.74302236180001,2022,"Spring",6
"17521",46938,394705,33,"Indianapolis, IN","msa","IN",5,265584,4593,271633,259451,1.016794706,0.583863063,39.7771,-86.1458,0.593668871487344,2022,"Spring",5
"17522",46939,394475,34,"Cleveland, OH","msa","OH",5,215775,4619,191117,192782,1.015429852,0.590036311,41.4767,-81.6804,0.599140483953356,2022,"Spring",6
"17523",46940,395059,35,"San Jose, CA","msa","CA",5,1669667,2619,1441325,1484706,1.057686878,0.78359066,37.3019,-121.8486,0.828793558805359,2022,"Spring",1
"17524",46941,394902,36,"Nashville, TN","msa","TN",5,440507,4376,482967,438545,1.027745543,0.653096559,36.1715,-86.7843,0.671217077660886,2022,"Spring",4
"17525",46942,395194,37,"Virginia Beach, VA","msa","VA",5,321927,5469,311600,304262,1.024699957,0.677975372,36.7335,-76.0435,0.694721334535459,2022,"Spring",6
"17526",46943,395005,38,"Providence, RI","msa","RI",5,441272,2562,413267,387207,1.030186171,0.696098768,41.823,-71.4187,0.717111324443737,2022,"Spring",7
"17527",46944,394714,39,"Jacksonville, FL","msa","FL",5,362066,4899,377000,349719,1.000512453,0.510464188,30.3322,-81.6749,0.510725776904533,2022,"Spring",3
"17528",46945,394862,40,"Milwaukee, WI","msa","WI",5,268097,2800,228333,242365,1.046724039,0.720608267,43.0642,-87.9673,0.75427799577103,2022,"Spring",5
"17529",46946,394935,41,"Oklahoma City, OK","msa","OK",5,213693,3302,254967,232488,1.010223206,0.562151838,35.4676,-97.5136,0.567898832043153,2022,"Spring",2
"17530",46947,395012,42,"Raleigh, NC","msa","NC",5,450709,2344,432250,423403,1.067196022,0.789878862,35.8325,-78.6435,0.842955579388287,2022,"Spring",6
"17531",46948,394849,43,"Memphis, TN","msa","TN",5,227395,3293,251667,252627,1.014258107,0.576124149,35.1046,-89.9773,0.584338588761726,2022,"Spring",4
"17532",46949,395022,44,"Richmond, VA","msa","VA",5,325511,2613,329983,333436,1.047237284,0.7508949,37.5295,-77.4756,0.786365135645452,2022,"Spring",6
"17533",46950,394910,45,"New Orleans, LA","msa","LA",5,265227,2020,294633,260960,1,0.367769715,30.0687,-89.9288,0.367769715,2022,"Spring",4
"17534",46951,394807,46,"Louisville, KY","msa","KY",5,237471,2833,247967,238009,1.000133387,0.459888569,38.1663,-85.6485,0.459949912156553,2022,"Spring",4
"17535",46952,395053,47,"Salt Lake City, UT","msa","UT",5,607594,1938,576300,542489,1.034612606,0.735440491,40.7777,-111.9306,0.76089600295143,2022,"Spring",8
"17536",46953,394669,48,"Hartford, CT","msa","CT",5,316602,2087,304917,285509,1.043887214,0.748463124,41.7661,-72.6834,0.781311085294097,2022,"Spring",7
"17537",46954,394425,49,"Buffalo, NY","msa","NY",5,246026,1670,211600,214161,1.067295088,0.718962625,42.9016,-78.8487,0.767345278118086,2022,"Spring",6
"17538",46955,394388,50,"Birmingham, AL","msa","AL",5,242345,3024,258599,262051,1.017748067,0.599416045,33.5277,-86.7987,0.610054521127535,2022,"Spring",4
"17539",46956,394640,51,"Grand Rapids, MI","msa","MI",5,304353,1753,294800,284206,1.049585915,0.704572708,42.962,-85.6562,0.739509590410208,2022,"Spring",5
"17540",46957,395031,52,"Rochester, NY","msa","NY",5,214531,1753,188267,198316,1.112739354,0.78544883,43.168,-77.6162,0.873999823694256,2022,"Spring",7
"17541",46958,395167,53,"Tucson, AZ","msa","AZ",5,340582,2451,367617,338279,1.004319292,0.521869803,32.1545,-110.8782,0.524123911065139,2022,"Spring",1
"17542",46959,395169,54,"Tulsa, OK","msa","OK",5,207140,2254,260833,233639,1.002357864,0.508259052,36.1284,-95.9042,0.509457457721385,2022,"Spring",2
"17543",46960,394619,55,"Fresno, CA","msa","CA",5,385811,1497,414967,389573,1.023550778,0.681572021,36.7831,-119.7941,0.697623572357582,2022,"Spring",1
"17544",46962,394938,57,"Omaha, NE","msa","NE",5,269192,1780,271833,259239,1.030863309,0.653438922,41.2627,-96.0522,0.673606209362313,2022,"Spring",2
"17545",46963,395238,58,"Worcester, MA","msa","MA",5,416597,1519,402817,371143,1.048130437,0.748520058,42.2705,-71.8079,0.784546655494805,2022,"Spring",7
"17546",46964,394415,59,"Bridgeport, CT","msa","CT",5,557742,2296,658000,526092,1.025839112,0.629177468,41.1918,-73.1953,0.645434855063528,2022,"Spring",7
"17547",46965,394653,60,"Greenville, SC","msa","SC",5,295642,1853,311300,287116,1.011795228,0.577141237,34.8353,-82.3647,0.583948749478617,2022,"Spring",4
"17548",46966,394312,61,"Albuquerque, NM","msa","NM",5,308425,1654,338300,317601,1.021362275,0.631437446,35.1053,-106.6464,0.64492638636675,2022,"Spring",2
"17549",46967,394357,62,"Bakersfield, CA","msa","CA",5,332437,1866,363275,337006,1.010644817,0.589457932,35.3529,-119.0359,0.595732603815338,2022,"Spring",1
"17550",46968,394308,63,"Albany, NY","msa","NY",5,270696,1139,245633,229068,1.008002362,0.580952381,42.6664,-73.7987,0.585601372257524,2022,"Spring",7
"17551",46969,394753,64,"Knoxville, TN","msa","TN",5,303365,2027,341633,301007,1.01783669,0.59133687,35.9692,-83.9496,0.60188436243576,2022,"Spring",4
"17552",46970,394843,65,"McAllen, TX","msa","TX",5,166718,1308,241333,210694,0.999771376,0.321122,26.2273,-98.2471,0.321048583803872,2022,"Spring",2
"17553",46971,394367,66,"Baton Rouge, LA","msa","LA",5,232388,1838,268650,242383,1,0.367964221,30.4418,-91.131,0.367964221,2022,"Spring",4
"17554",46972,753906,67,"North Port, FL","msa","FL",5,482394,3553,526267,438272,1.007300499,0.556052229,27.0577,-82.1975,0.560111687741762,2022,"Spring",3
"17555",46973,394908,68,"New Haven, CT","msa","CT",5,327509,1599,314933,295439,1.023301336,0.651714447,41.3112,-72.9246,0.666900264305601,2022,"Spring",7
"17556",46974,394486,69,"Columbia, SC","msa","SC",5,231396,1763,268267,235143,1,0.411144393,34.0376,-80.9037,0.411144393,2022,"Spring",6
"17557",46975,394318,70,"Allentown, PA","msa","PA",5,298640,1687,295000,273266,1.017160246,0.606111957,40.5961,-75.4756,0.616512987285661,2022,"Spring",7
"17558",46976,394561,71,"El Paso, TX","msa","TX",5,192121,1147,232665,219844,1.018393333,0.592122124,31.8479,-106.4309,0.603013223403399,2022,"Spring",2
"17559",46977,394952,72,"Oxnard, CA","msa","CA",5,864796,1280,873167,828985,1.036205042,0.759790892,34.1963,-119.1815,0.787299153156077,2022,"Spring",1
"17560",46978,394457,73,"Charleston, SC","msa","SC",5,406877,2246,444917,401395,1.00840133,0.55676805,32.8153,-79.9628,0.561445642121506,2022,"Spring",3
"17561",46980,394440,75,"Cape Coral, FL","msa","FL",5,416063,8782,217883,330935,1,0.342069579,26.6446,-81.9956,0.342069579,2022,"Spring",3
"17562",46981,394648,76,"Greensboro, NC","msa","NC",5,227420,436,239427,181562,1.025578402,0.606992009,36.0956,-79.8269,0.62251789461699,2022,"Spring",6
"17563",46983,395134,78,"Stockton, CA","msa","CA",5,563628,1275,588500,547836,1.029938499,0.737028675,37.9765,-121.3109,0.759094207249459,2022,"Spring",1
"17564",46984,394484,79,"Colorado Springs, CO","msa","CO",5,488839,2155,476633,468210,1.030772947,0.705831772,38.8674,-104.7606,0.727552295710672,2022,"Spring",2
"17565",46985,394798,80,"Little Rock, AR","msa","AR",5,193133,2287,228483,214127,1.003250886,0.522843986,34.7256,-92.3576,0.524543692194272,2022,"Spring",2
"17566",46986,394766,81,"Lakeland, FL","msa","FL",5,305388,2252,345467,311705,1.00209725,0.52457691,28.0556,-81.9545,0.525677078924497,2022,"Spring",3
"17567",46987,394531,82,"Des Moines, IA","msa","IA",5,262047,1715,263267,238246,1,0.414496096,41.5725,-93.6105,0.414496096,2022,"Spring",5
"17568",46988,394304,83,"Akron, OH","msa","OH",5,204331,1444,177233,178143,1.013476232,0.556569506,41.0798,-81.5219,0.564069965786981,2022,"Spring",6
"17569",46989,395115,84,"Springfield, MA","msa","MA",5,316746,1035,311633,282928,1.034874932,0.729566091,42.1155,-72.5395,0.755009658813131,2022,"Spring",7
"17570",46990,394931,85,"Ogden, UT","msa","UT",5,535204,1339,509333,476770,1.030004062,0.724959843,41.2278,-111.9682,0.746711583076882,2022,"Spring",8
"17571",46991,394528,86,"Deltona, FL","msa","FL",5,348544,3173,371633,329771,1,0.359939406,28.905,-81.2137,0.359939406,2022,"Spring",3
"17572",46993,394816,89,"Madison, WI","msa","WI",5,374501,1559,364933,342287,1.068649596,0.825005195,43.0826,-89.3931,0.881641468334651,2022,"Spring",5
"17573",46994,395006,90,"Provo, UT","msa","UT",5,589785,1201,568300,527758,1.023118288,0.680916092,40.2457,-111.6457,0.69665770631869,2022,"Spring",8
"17574",46995,394549,91,"Durham, NC","msa","NC",5,422645,1029,411633,402010,1.071017229,0.751754926,35.9794,-78.9031,0.80514247773162,2022,"Spring",6
"17575",46996,395143,92,"Syracuse, NY","msa","NY",5,196352,1107,188067,185621,1.036606861,0.644515263,43.0409,-76.1438,0.66810894364502,2022,"Spring",7
"17576",46998,395160,94,"Toledo, OH","msa","OH",5,166002,1205,164167,155506,1.01320811,0.564987373,41.6639,-83.5822,0.572449788371195,2022,"Spring",5
"17577",46999,394352,95,"Augusta, GA","msa","GA",5,217012,1456,259017,227915,1.00433252,0.529304073,33.3645,-82.0708,0.531597293482354,2022,"Spring",4
"17578",47000,394957,96,"Palm Bay, FL","msa","FL",5,354839,2199,376333,342055,1.001416197,0.51552369,27.955,-80.6627,0.516253773103207,2022,"Spring",3
"17579",47001,394711,97,"Jackson, MS","msa","MS",5,183937,1269,245550,247703,1,0.449800685,32.3163,-90.2124,0.449800685,2022,"Spring",4
"17580",47002,394666,98,"Harrisburg, PA","msa","PA",5,253124,971,228267,230106,1.018463779,0.593853882,40.2752,-76.8843,0.60481866883554,2022,"Spring",6
"17581",47003,395113,99,"Spokane, WA","msa","WA",5,446365,1198,453333,414123,1.032769115,0.650982851,47.6671,-117.433,0.672314982907447,2022,"Spring",8
"17582",47004,394460,100,"Chattanooga, TN","msa","TN",5,268773,1358,321333,279260,1.003564681,0.517667103,35.0657,-85.2488,0.519512421086389,2022,"Spring",4
